handleId,fieldType,name,description,productImageUrl,collection,sku,ribbon,price,surcharge,visible,discountMode,discountValue,inventory,weight,cost,productOptionName1,productOptionType1,productOptionDescription1,productOptionName2,productOptionType2,productOptionDescription2,productOptionName3,productOptionType3,productOptionDescription3,productOptionName4,productOptionType4,productOptionDescription4,productOptionName5,productOptionType5,productOptionDescription5,productOptionName6,productOptionType6,productOptionDescription6,additionalInfoTitle1,additionalInfoDescription1,additionalInfoTitle2,additionalInfoDescription2,additionalInfoTitle3,additionalInfoDescription3,additionalInfoTitle4,additionalInfoDescription4,additionalInfoTitle5,additionalInfoDescription5,additionalInfoTitle6,additionalInfoDescription6,customTextField1,customTextCharLimit1,customTextMandatory1,customTextField2,customTextCharLimit2,customTextMandatory2,brand
Product_5491,Product,Rivers Of Milk And Honey (PB),"The Quran is full of exciting stories, adventures, teachings and prayers, which show Allah�s love for us and explain what He requires from us as believers in and sincere servants of our Creator. Quran Stories for Little Hearts series is specially designed to provide an easy way to help your children understand more about the stories of the Quran by enjoying them and learning from them in a natural way. It�s a wonderful way to explain the greatest stories of the Quran to children and encourage them to explore the meaning and purpose of the word of Allah. A simple text and magnificent colour illustrations will captivate young, active minds. It will capture the interest of children both at home and in the classroom.",52b5c8_64b92c2a844a4346bca4c2ed55b8f394~mv2.jpg,Islamic,9788178983653,,10.0,,true,PERCENT,0.0,2,,,,,,,,,,,,,,,,,,,,,Publisher,GOOD WORD BOOKS,Author,Saniyasnain Khan,Language,English,,,,,,,,,,,,,
Product_5492,Product,Aminah & Aishas Eid Gift,"This is the story of two little girls, Aminah and Aisha who decide to make special Eid boxes for the less fortunate members of their community. Through this act of kindness, they discover that the true joy of Eid lies in giving, rather than in receiving.",52b5c8_52acf08101e14178815828d4a5e0ffca~mv2.jpg,Islamic,9788178983691,,10.0,,true,PERCENT,0.0,14,,,,,,,,,,,,,,,,,,,,,Publisher,GOOD WORD BOOKS,Author,Saniyasnain Khan,Language,English,,,,,,,,,,,,,
Product_5493,Product,Eid song,"Eid-ul-Fitr is always an occasion for great fun and celebration. After a month-long Ramadan, everybody looks forward to a great Eid. Eid-ul-Fitr also calls for thanking Allah for His blessings, helping the poor and the needy around us and sharing our love and happiness with each other.",52b5c8_1d5823926cc64aeea20a8b89c1f5cbc5~mv2.jpg,Islamic,9788178983899,,10.0,,true,PERCENT,0.0,5,,,,,,,,,,,,,,,,,,,,,Publisher,GOOD WORD BOOKS,Author,Saniyasnain Khan,Language,English,,,,,,,,,,,,,
Product_5494,Product,Just For Kids Quran Stoires,"These are some of the best-loved tales from the Quran and from the life of the Prophet Muhammad. Especially chosen for the very young, they provide a foundation on which to build a growing knowledge of the scriptures. This is story-telling at its best, with the meaning and message expressed in the simplest of words. As well as being easy to understand, these stories are also fun to read and share with others. Colourful, child-friendly illustrations complement the text and bring the stories vividly to life.",52b5c8_10c5d277f7284aea9c8893eb3b1af0a0~mv2.jpg,Islamic,9788178984155,,60.0,,true,PERCENT,0.0,69,,,,,,,,,,,,,,,,,,,,,Publisher,GOOD WORD BOOKS,Author,Saniyasnain Khan,Language,English,,,,,,,,,,,,,
Product_5495,Product,Ramdan The Month Of Fasting,"Nourish your little one's soul with the delightful read, Ramadan: The Month of Fasting. This must-have Islamic children's book offers a perfect way to introduce the significance of this holy month. It's a treasured resource for parents in the Middle East seeking high-quality, engaging faith-based content. The story is creatively written and faithfully based on the Qur'an, ensuring authenticity and educational value. This beautiful tale is designed to make learning about Ramadan fun and relatable for young minds, fostering a love for Islamic teachings from an early age.",52b5c8_7ac326c2505c4ca9831da90987f48167~mv2.jpg,Islamic,9788178987644,,10.0,,true,PERCENT,0.0,82,,,,,,,,,,,,,,,,,,,,,Publisher,GOOD WORD BOOKS,Author,Saniyasnain Khan,Language,English,,,,,,,,,,,,,
Product_5496,Product,Ali Ibn Abithalib,"Ali ibn Abi Talib, the cousin and son-in-law of the Prophet Muhammad, was also one of the members of the Prophet's household. The Prophet took him into his care when he was only 5 years old and gave him an excellent upbringing. And from then onwards, he remained with the Prophet's daughter Fatima after the migration to Medinah. In fact, he was so close to the Prophet, that once the Prophet said to him, ""You are of me and I of you."" This closeness, however, entailed great responsibility along with constantly being tested with trying situations. In the course of time, Ali became well-versed in Islamic knowledge, achieved profundity in religion and live a life of deep realization and spirituality.",52b5c8_fa92d2dbff5b4edbaa71a045e6dc511b~mv2.jpg,Islamic,9788178987651,,15.0,,true,PERCENT,0.0,88,,,,,,,,,,,,,,,,,,,,,Publisher,GOOD WORD BOOKS,Author,Maria Khan,Language,English,,,,,,,,,,,,,
Product_5497,Product,Salat Guide Made Simple,"Improve your knowledge of Salat with this easy-to-read pocket reference book. - Gain a meaningful and deeper understanding of the daily prayers and other occasional prayers. - Focus on the essential aspects of Salat, such as purification, cleanliness, time management, spirituality and above all, acknowledging the greatness of God. - Learn about and reflect upon the relevance of Salat in the present world - A 7-page pull-out chart giving Salat at a glance.",52b5c8_00722a442280429db3d540fc0735c811~mv2.jpg,Islamic,9788178987989,,20.0,,true,PERCENT,0.0,2,,,,,,,,,,,,,,,,,,,,,Publisher,GOOD WORD BOOKS,Author,Mohammad Thompson,Language,English,,,,,,,,,,,,,
Product_5498,Product,The Quran Dictionary for Kids (PB),"Gift your little reader the joy of Islamic learning with the Goodword Quran Dictionary for Kids. This essential and unique treasury is the perfect first reference book, crafted specifically to nurture curiosity and help children easily connect with the Holy Quran. Designed especially for children, it guides young minds through a beautiful collection of over 350 essential names, terms, and concepts found within the Quran, making it the ideal tool to start their journey of faith.",52b5c8_afe3eb7189bb4e618db3e98f48b5af72~mv2.jpg,Islamic,9788178988849,,65.0,,true,PERCENT,0.0,19,,,,,,,,,,,,,,,,,,,,,Publisher,GOOD WORD BOOKS,Author,Saniyasnain Khan,Language,English,,,,,,,,,,,,,
Product_5500,Product,The Blessing Of Ramadan (PB),"Eid-ul-Fitr is always an occasion for great fun and celebration. After a month-long Ramadan, everybody looks forward to a great Eid. Eid-ul-Fitr also calls for thanking Allah for His blessings, helping the poor and the needy around us and sharing our love and happiness with each other.",52b5c8_3573477399fa4ff1a4b037eab6e46d77~mv2.jpg,Islamic,9788185063096,,25.0,,true,PERCENT,0.0,80,,,,,,,,,,,,,,,,,,,,,Publisher,GOOD WORD BOOKS,Author,Javed Ali,Language,English,,,,,,,,,,,,,
Product_5501,Product,Allahs Best Friend (PB),"The book provides guidance and advice on the relationship with God and how to draw closer to Him. It explains the prophetic hadiths and Quranic verses in a simple and clear manner, helping the reader to strengthen their faith and enhance their relationship with God.",52b5c8_4e3087396a0644568555129df21f8c13~mv2.jpg,Islamic,9788187570516,,10.0,,true,PERCENT,0.0,2,,,,,,,,,,,,,,,,,,,,,Publisher,GOOD WORD BOOKS,Author,Saniyasnain Khan,Language,English,,,,,,,,,,,,,
Product_5502,Product,Introducing Islam,?Introducing Islam? provides the general reader with an accurate and comprehensive picture of Islam--the true religion of submission to God. In the first section it is shown that the true path is the path that God has revealed to mankind through His prophets. The second section provides an introduction to various aspects of the Islamic life under forty-five separate headings. Qur?anic teachings have been summarized in the third section in words taken from the Quran itself. In the fourth section the life that makes man worthy of Paradise has been described and in the last section the life that will condemn him to Hell-fire.,52b5c8_44e971e4c0634bd181ba857793f466d2~mv2.avif,Islamic,9788187570585,,25.0,,true,PERCENT,0.0,8,,,,,,,,,,,,,,,,,,,,,Publisher,GOOD WORD BOOKS,Author,Maulana Wahiduddin Khan,Language,English,,,,,,,,,,,,,
Product_5503,Product,The First Man (PB),"The Quran is full of exciting stories, adventures, teachings and prayers, which show Allah's love for us and explain what He requires from us as believers",52b5c8_d72122878b5941f69c8441168456f2bc~mv2.jpg,Islamic,9788187570943,,10.0,,true,PERCENT,0.0,2,,,,,,,,,,,,,,,,,,,,,Publisher,GOOD WORD BOOKS,Author,Saniyasnain Khan,Language,English,,,,,,,,,,,,,
Product_5504,Product,Awesome Quran Question & Answers (HB),"Awesome Quran Questions and Answers is packed with hundreds of incredible, heartwarming, and inspiring questions and answers about the people, places, and events mentioned in the Quran. Written especially for children aged 7 and up, it is an ideal gift for children who are curious to know the facts behind these magnificent and amazing stories of faith. It also brings the message of the Quran alive to readers in an easy and fun way. These interesting facts and stories come with stunning photographs and colorful illustrations.",52b5c8_c1a9f82b02db4595b21a678781a053be~mv2.jpg,Islamic,9789351790099,,45.0,,true,PERCENT,0.0,64,,,,,,,,,,,,,,,,,,,,,Publisher,GOOD WORD BOOKS,Author,Saniyasnain Khan,Language,English,,,,,,,,,,,,,
Product_5505,Product,G/N Stories From The Quran (Arabic),"Let your children fly on their dreams with the book, Goodnight Stories from the Quran. These stories are accompanied with wonderful illustrations that make them enjoyable read for children as well as adults. These stories are perfect bedtime stories to relax your little one's mind, organize your thoughts at one point and learn more about Muslims' cultural behaviour and their practices. This book is illustrated beautifully for the readers to understand the stories with better knowledge.",f18b65_2ee47955090d4e6f9cd33661077aa248~mv2.jpg,Islamic;Today's Deals,9789386589002,,60.0,,true,PERCENT,0.0,242,,,,,,,,,,,,,,,,,,,,,Publisher,GOOD WORD BOOKS,Author,Saniyasnain Khan,Language,Arabic,,,,,,,,,,,,,
Product_5506,Product,I Am Learning About.. EId-ul- Fitr,"Eid, which means 'happiness' is the most joyous festival of the Muslim calendar. Eid-ul-Fitr is the first day after the month-long fasting of Ramadhan. Muslims throughout the world prepare for this day. They give food and money to the poor. They clean their homes, wear their best clothes and prepare special sweets for the family and friends. they also attend special Eid prayers in the Mosque or in an open area. Thisbook on Eid-ul-Fitr tells the story of two young children living in London and how they celebrate their Eid.",52b5c8_d8c2f51ed8384d1f87ab2651398c1c12~mv2.jpg,Islamic,9788178980669,,10.0,,true,PERCENT,0.0,70,,,,,,,,,,,,,,,,,,,,,Publisher,GOOD WORD BOOKS,Author,Saniyasnain Khan,Language,English,,,,,,,,,,,,,
Product_5508,Product,The Emir and the Verse of the Throne,A rich emir loses his most prized possession � a tapestry of the Verse of the Throne � Ayat-ul- Kursi. Messengers are sent throughout the land to find another like it. One is found but it belongs to a poor orphan. Sadly the orphan gives up his tapestry with a heavy heart. But before he does he write a secret note to the Emir. (Suitable for K � 4).,52b5c8_98ea82644c8c4280b9f6d17ddf416ac7~mv2.jpg,Islamic,9788178983103,,10.0,,true,PERCENT,0.0,9,,,,,,,,,,,,,,,,,,,,,Publisher,GOOD WORD BOOKS,Author,Fawzia Gilani,Language,English,,,,,,,,,,,,,
Product_5509,Product,Owl and the Dawn Prayer,Owl and the Dawn Prayeris a beautifully illustrated fun story that introduces children to the dawn prayer of the in a creative and lighthearted manner. With cute animal characters and a simple yet beautiful narrative this easy reader makes a great reading that will captivate young children as they become aware ofthe world around them and their place in it as one of God's creatures.,52b5c8_435e66cd4fd04d0c95e4d12128ec4219~mv2.jpg,Islamic,9788178982984,,10.0,,true,PERCENT,0.0,13,,,,,,,,,,,,,,,,,,,,,Publisher,GOOD WORD BOOKS,Author,Hediyah Al-Amin,Language,English,,,,,,,,,,,,,
Product_5511,Product,Tell Me About the Creation (PB),"Apart from this book being informative, its sincere and lucid style gives it a distinctiveness which makes a powerful impact upon the reader. Author Harun Yahya has given considerable time and effort to present the logical and Islamic perspective on this subject. An important book for teens and also for adults to help their kids understand the reality and truth of creation.",52b5c8_3fd7faf85d7d459582fc69ad75aed731~mv2.jpg,Islamic,9788178980478,,35.0,,true,PERCENT,0.0,5,,,,,,,,,,,,,,,,,,,,,Publisher,GOOD WORD BOOKS,Author,Harun Yahya,Language,English,,,,,,,,,,,,,
Product_5512,Product,Min Rawae Kassas Al Quran,"Best-Loved Quran Stories is a collection of more than 20 Quran stories to read, love and cherish. The easy-to-read text and bright, full-colour illustrations on every page make this book a perfect way to introduce little ones to the stories, prayers and teachings of the Quran. The simple, short and beautifully narrated stories highlight key aspects of the Quran- love, humility, obedience, patience and trust. Full of faith, teachings and fun, Best-Loved Quran Stories is a wonderful gift for any child.t-Loved Quran Stories is a collection of more than 20 Quran stories to read, love and cherish. The easy-to-read text and bright, full-colour illustrations on every page make this book a perfect way to introduce little ones to the stories, prayers and teachings of the Quran. The simple, short and beautifully narrated stories highlight key aspects of the Quran- love, humility, obedience, patience and trust. Full of faith, teachings and fun, Best-Loved Quran Stories is a wonderful gift for any child.",52b5c8_48a580d73554472c8519d8bca3cdd469~mv2.jpg,Islamic,9789389766271,,70.0,,true,PERCENT,0.0,226,,,,,,,,,,,,,,,,,,,,,Publisher,GOOD WORD BOOKS,Author,Saniyasnain Khan,Language,Arabic,,,,,,,,,,,,,
Product_5513,Product,Quranic Verses - An Inspiirational,"The Almighty brings each new day to give us the opportunity to grow, learn and start afresh. Every day, as you make your way through the many challenges of life, let the verses of the Quran guide you, comfort you and inspire you. Let these 365 verses help you discover the wisdom of the Quran and live life better.",52b5c8_79565dd9409c489cb30c01e3d2048e6c~mv2.jpg,Islamic,9789386589408,,50.0,,true,PERCENT,0.0,11,,,,,,,,,,,,,,,,,,,,,Publisher,GOOD WORD BOOKS,Author,Saniyasnain Khan,Language,English,,,,,,,,,,,,,
Product_5514,Product,The Quran Premium Gift,The Quran Premium Gift,52b5c8_27783599dde44b64a1c6b0ff07c1d06f~mv2.jpg,Islamic;Quran,9789351791164,,80.0,,true,PERCENT,0.0,2,,,,,,,,,,,,,,,,,,,,,Publisher,GOOD WORD BOOKS,Author,Maulana Wahiduddin Khan,Language,Arabic,,,,,,,,,,,,,
Product_5515,Product,Board Book-The Story Of Ph Salih,This delightful board book is aperfect gift for little children. TheQuran story of Prophet Salihcomes with beautiful illustrationsand engaging text. The story hasa moral in the end.,52b5c8_0cfafc3ff6f3440e960d83b3724ceb1f~mv2.jpg,Islamic,9789351791195,,30.0,,true,PERCENT,0.0,234,,,,,,,,,,,,,,,,,,,,,Publisher,GOOD WORD BOOKS,Author,Saniyasnain Khan,Language,English,,,,,,,,,,,,,
Product_5516,Product,Board Book-The Story Of Ph Hud,"This delightful board book is a perfect gift for little children. TheQuran story of Prophet Hud and the great builders of Ad, comes withengaging illustrations, simple text and a moral in the end of the story.",52b5c8_a0373790f0314e73870949df2b48aea4~mv2.jpg,Islamic,9789386589675,,30.0,,true,PERCENT,0.0,304,,,,,,,,,,,,,,,,,,,,,Publisher,GOOD WORD BOOKS,Author,Saniyasnain Khan,Language,English,,,,,,,,,,,,,
Product_5517,Product,Board Book-The Story Of Ph Ayyub,This delightful board book is aperfect gift for little children. TheQuran story of Prophet Ayyubcomes with charming illustrationsand engaging text. The story has amoral in the end.,52b5c8_3ddeb26bfa5349529f6fd92b02fcba13~mv2.jpg,Islamic,9789351791218,,30.0,,true,PERCENT,0.0,248,,,,,,,,,,,,,,,,,,,,,Publisher,GOOD WORD BOOKS,Author,Saniyasnain Khan,Language,English,,,,,,,,,,,,,
Product_5518,Product,Board Book - Ph Sulaiman And The Queen Of Saba,"This delightful board book is a perfectgift for little children. The Quran storyof Prophet Sulaymanand theQueen of Saba, comes with beautifulillustrations and engaging text. Thestory has a moral in the end.",52b5c8_1307a6e64db141e7a56fd510b3a46037~mv2.jpg,Islamic,9789386589972,,30.0,,true,PERCENT,0.0,161,,,,,,,,,,,,,,,,,,,,,Publisher,GOOD WORD BOOKS,Author,Saniyasnain Khan,Language,English,,,,,,,,,,,,,
Product_5519,Product,Allah. The Giver Of All Goodness,"The Quran is full of exciting stories, adventures, teachings and prayers, which show Allah's love for us and explain what He requires from us as believers in and as sincere servants of our Creator.",52b5c8_dda5ffb3f55144f58c1a6ddac8f18d28~mv2.jpg,Islamic,9788178987750,,10.0,,true,PERCENT,0.0,86,,,,,,,,,,,,,,,,,,,,,Publisher,GOOD WORD BOOKS,Author,Saniyasnain Khan,Language,English,,,,,,,,,,,,,
Product_5520,Product,Sahabah Quiz,"Sahabah Quiz Cards, with their insightful multiple choice questions on fascinating topics, are perfect for the classroom, holidays or simply playing at home with your friends and family! The questions, based on facts, trivia relating to the lives of the companions of the Prophet, range over, early Muslims; friends of the Prophet; the firstmuaddhin; revelation and compilation of the Quran and their mission to spread Islam.",52b5c8_c72a2f8c23dc4b0b824d2b070f9f8abe~mv2.jpg,Islamic,9789389766158,,15.0,,true,PERCENT,0.0,89,,,,,,,,,,,,,,,,,,,,,Publisher,GOOD WORD BOOKS,Author,Saniyasnain Khan,Language,English,,,,,,,,,,,,,
Product_5521,Product,Learn about the Quran Quiz,"Take a wonderful journey of learning with ""Learn About the Quran Quiz Cards."" These interactive and entertaining quiz cards provide a fascinating look at the Quran, Islam's holy book. These cards give a thorough and pleasant approach to learn more about the Quran's history, lessons, and relevance, whether you're a newbie to the Quran, a curious learner, or someone wishing to enhance your understanding. Recognizing the Quran Begin your adventure by learning the fundamentals. Learn about the Quran, its divine origins, and its distinctive traits. Learn more about how it serves as a guide for Muslims all throughout the world. The Revelations of the Quran Dive into the interesting narrative of the Prophet Muhammad's (peace be upon him) revelation of the Quran. Discover Angel Gabriel's crucial part and the 23-year-long slow disclosure process. The Structure and Language of the Quran Investigate the Quran's elegant language, literary style, and distinct structure. Learn about Tajweed, the rules that regulate Quranic pronunciation and recitation. Themes and Topics Discover the Quran's wide range of topics, from theology and morals to accounts of former prophets and practical advice. Discover how the Quran handles numerous facets of human life. Life Guidance from the Quran Learn about the practical direction the Quran provides for daily living. Investigate issues such as ethics, family life, charity, and justice, and discover how the Quran molds Muslims' moral compass. Recitation and preservation Learn about the Quran's remarkable preservation and the art of Quranic recitation. Recognize the significance of oral transmission and its function in preserving the text's integrity.",52b5c8_4ecf18cf972546b3adc3a79aa6675648~mv2.jpg,Islamic,9789389766134,,15.0,,true,PERCENT,0.0,20,,,,,,,,,,,,,,,,,,,,,Publisher,GOOD WORD BOOKS,Author,Saniyasnain Khan,Language,English,,,,,,,,,,,,,
Product_5522,Product,Sahabiyat Quiz,"Sahabiyat Quiz Cards, with their insightful multiple choice questions on fascinating topics, are perfect for the classroom, holidays or simply playing at home with your friends and family! The questions, based on facts, trivia relating to the lives of the female companions of the Prophet, range over Khadijah, the first Muslim; Aisha, the learned lady; daughters of the Prophet and much more.",52b5c8_2fe580336fcd40cda8ee4d37cbd8ec75~mv2.jpg,Islamic,9789389766141,,15.0,,true,PERCENT,0.0,120,,,,,,,,,,,,,,,,,,,,,Publisher,GOOD WORD BOOKS,Author,Saniyasnain Khan,Language,English,,,,,,,,,,,,,
Product_5523,Product,People of the Quran Quiz,"People of the Quran Quiz Cards, with their insightful multiple-choice questions on fascinating topics, are perfect for the classroom, holidays or simply playing at home with your friends and family! The questions, based on facts, trivia relating to people mentioned in the Quran, range over, Zayd, the only companion mentioned in the Quran; angel Israfil, who will blow the trumpet on the Doomsday; Asiyah, the wife of the Pharaoh and much more.",52b5c8_b03307822a97423da42f00d03a640405~mv2.jpg,Islamic,9789389766127,,15.0,,true,PERCENT,0.0,10,,,,,,,,,,,,,,,,,,,,,Publisher,GOOD WORD BOOKS,Author,Saniyasnain Khan,Language,English,,,,,,,,,,,,,
Product_5524,Product,Awesome Quran Quiz,"Awesome Quran Quiz Cards, with their insightful multiple choice questions on fascinating topics, are perfect for the classroom, holidays or simply playing at home with your friends and family! The questions, based on facts, trivia relating to the Quran, range over the Prophet Adam, Qarun, Abrah's army of elephants, the Kabah, the first house of worship and much more.",52b5c8_906bf1357fce45968fa7b0886bf5cb53~mv2.jpg,Islamic,9789389766165,,15.0,,true,PERCENT,0.0,20,,,,,,,,,,,,,,,,,,,,,Publisher,GOOD WORD BOOKS,Author,Saniyasnain Khan,Language,English,,,,,,,,,,,,,
Product_5525,Product,Lands of the Quran Quiz,"Lands of the Quran Quiz Cards, with their insightful multiple-choice questions on fascinating topics, are perfect for the classroom, holidays or simply playing at home with your friends and family! The questions, based on facts, trivia relating to the places and landscapes mentioned in the Quran or related to the Prophet Muhammad, range over Mount Sinai, where Prophet Musa received the Torah; Jerusalem, from where the Prophet went on to Meraj; Ad, the city of lofty pillars and much more.",52b5c8_40affd8d0f70421f807443e88113b937~mv2.jpg,Islamic,9789389766110,,15.0,,true,PERCENT,0.0,10,,,,,,,,,,,,,,,,,,,,,Publisher,GOOD WORD BOOKS,Author,Saniyasnain Khan,Language,English,,,,,,,,,,,,,
Product_5526,Product,Children's Quran Stories A Classic Treasury,"Children�s Quran Stories is a collection of more than 20 Quran stories to read, love and cherish. The easy-to-read text and bright, full-colour illustrations on every page make this book a perfect way to introduce little ones to the stories, prayers and teachings of the Quran. The simple, short and beautifully narrated stories highlight key aspects of the Quran� love, humility, obedience, patience and trust. Full of faith, teachings and fun, Children�s Quran Stories is a wonderful gift for any child.",52b5c8_1be54b9203c84626bca23ef42c450e94~mv2.jpg,Islamic,9789394886261,,70.0,,true,PERCENT,0.0,66,,,,,,,,,,,,,,,,,,,,,Publisher,GOOD WORD BOOKS,Author,Saniyasnain Khan,Language,English,,,,,,,,,,,,,
