title,author,isbn,categoryName,price,stock,language,ribbon,description,publisher,coverImage,sortOrder
Ali And The Gladiators,Farheen Khan,9781921772733,Children Books,39,30,English,SALE,"Ali really, REALLY wants a pet. When his parents tell him they will be visiting their family in Pakistan AND he can pick out their Eid goat, Ali is over the moon. Join him as he falls in love with Pakistan, meets his cousins, and learns to speak Goat. How much trouble can a nine-year-old really get into in a whole other country?",ALI GATOR,https://res.cloudinary.com/dd3xuuch6/image/upload/v1788415452/rewaya_books/ttnn6arfojmxobif4sth.webp,1339
Ali And The Eid Goat,Farheen Khan,9781921772740,Children Books,39,1,English,SALE,"Ali and Bear are going on a class trip to Riverrun Central Zoo. They start the day excited to see their favourite animals. Even with Mr. O'Reilly closely watching them, trouble follows in a BIG way. It doesn't help that Julie Patterson knows what they've done and is threatening to tell on them. Will the day end in disaster or will they be saved by an unexpected friend? Ages 8+",ALI GATOR,https://res.cloudinary.com/dd3xuuch6/image/upload/v1788415453/rewaya_books/p3nuojk8aeajvmrlnvon.webp,1340
Ali And The Zoo Escape,Farheen Khan,9781921772757,Children Books,39,30,English,SALE,"Bear joins Ali and his father on an exciting trip to the Alps. While there, they make a new friend, Peter, who is a real-life shepherd! The boys learn to herd sheep and eat tons of delicious sheep-milk ice cream. Surrounded by majestic mountains and rolling green hills, the boys still manage to find themselves in a dangerous new adventure!",ALI GATOR,https://res.cloudinary.com/dd3xuuch6/image/upload/v1788415455/rewaya_books/wb9hsmdjqbiycmpe42lz.webp,1341
Ali And The Alps,Farheen Khan,9781921772764,Children Books,39,30,English,SALE,"An Invention Convention is coming to Ali?s school. Everyone, especially Ali, is hoping to win one of three amazing prizes for inventing something spectacular.",ALI GATOR,https://res.cloudinary.com/dd3xuuch6/image/upload/v1788415456/rewaya_books/bxk3a5jaguzqyantuc9u.webp,1342
Ali And The Invention Convention,Farheen Khan,9781921772771,Children Books,39,30,English,SALE,"Eid is one of the happiest days of the year for a Muslim child. It's a day of celebration and joy! Let's learn 10 Sunnah of Eid - 10 ways of the Prophet (PBUH) celebrated EId - so that we can get the most reward from this blessed day, yay!",ALI GATOR,https://res.cloudinary.com/dd3xuuch6/image/upload/v1788415457/rewaya_books/gjbgqgjgsxjjycjr6dgh.webp,1343
10 Sunnah Of Eid,Firhana Imam,9781921772788,Children Books;Islamic,20,4,English,SALE,Hijabi Girl - What It Takes,ALI GATOR,https://res.cloudinary.com/dd3xuuch6/image/upload/v1788415458/rewaya_books/jkwfxqxvgpydyzp1hli6.webp,1344
Hijabi Girl - What It Takes,Hazel Edwards,9781921772795,Children Books;Islamic,39,6,English,SALE,Hanaa says goodbye is the story of a little girl who must leave everything and everyone she knows to move to a new country.,ALI GATOR,https://res.cloudinary.com/dd3xuuch6/image/upload/v1788415460/rewaya_books/xb53guiilmw4lc2aqkes.webp,1345
Hanaa says Goodbye,Bathool Majid Karim,9781921772801,Children Books,35,40,English,SALE,Well when you?re excited for DINNER but instead of chicken soup you get,ALI GATOR,https://res.cloudinary.com/dd3xuuch6/image/upload/v1788415461/rewaya_books/z4tiujnkxi25fx7b9gmn.webp,1346
I Speak Kind Words,Kareema Toutounji,9781921772818,Children Books,35,12,English,SALE,"DO NOT GET ANGRY, hmm, that?s not as easy as it seems.",ALI GATOR,https://res.cloudinary.com/dd3xuuch6/image/upload/v1788415462/rewaya_books/ozla6kcyn4uhjbt2tp9t.webp,1347
My Big Feelings,Kareema Toutounji,9781921772825,Children Books,35,14,English,SALE,The latest title in the Akhlaaq Building Series. Teaching children that honesty is the best policy.,ALI GATOR,https://res.cloudinary.com/dd3xuuch6/image/upload/v1788415464/rewaya_books/v3xq5qul2ulbmbi7lzjn.webp,1348
Akhlaaq Building Series-Being Honest,Ali Gator,9781921772603,Children Books,22,8,English,SALE,"The latest title in the Akhlaaq Building Series. Teaching children all about carrying out any Amanah given to them. When Saaliha's friend Nora asks her to deliver something, Saaliha knows the importance of fulfilling her trust.",ALI GATOR,https://res.cloudinary.com/dd3xuuch6/image/upload/v1788415465/rewaya_books/z7ybkl70klfuszgkvoej.webp,1350
Akhlaaq Building Series-Fulfilling Your Trust,Ali Gator,9781921772627,Children Books,22,20,English,SALE,Latest title in the best selling Akhlaaq Building Series - Giving Generously Saaliha and her friend Safiya like to share their things and give generously. They both know that giving helps others and pleases Allah.,ALI GATOR,https://res.cloudinary.com/dd3xuuch6/image/upload/v1788415467/rewaya_books/bsjqwyhgqrsxwatcjqwo.webp,1351
Akhlaaq Building Series-Giving Generously,Ali Gator,9781921772634,Children Books,22,38,English,SALE,Working Together - The latest title in the best selling Akhlaaq Building Series Saaliha and her younger brother Ali love top do their work together. This way the finish their chores around the house quicker.,ALI GATOR,https://res.cloudinary.com/dd3xuuch6/image/upload/v1788415468/rewaya_books/fpvxejxhgcfsqtpszy1p.webp,1352
Akhlaaq Building Series-Working Together,Ali Gator,9781921772610,Children Books,22,40,English,SALE,Encouragement Stickers,ALI GATOR,https://res.cloudinary.com/dd3xuuch6/image/upload/v1788415470/rewaya_books/iaiavzqkdlba9uzlcbsm.webp,1353
Encouragement Stickers,Ali Gator,9786333573664,Children Books,10,40,English,SALE,Encouragement Stickers,ALI GATOR,https://res.cloudinary.com/dd3xuuch6/image/upload/v1788415471/rewaya_books/iulzg8fz3qlddftbhtma.webp,1354
A Guide To Salah,M. A. K. Saqib,9780907461449,Islamic,20,4,English,SALE,"A clear and concise explanation of how to pray. Also gives a detailed description of the preliminaries to salah, including wudu, tayammum, the adhan, the time and place for salah, and the different types of salah, with easy-to-follow illustrations. Very useful for anyone who has just embraced Islam and wants to know how to worship Allah.",TA HA PUBLISHERS LTD,https://res.cloudinary.com/dd3xuuch6/image/upload/v1788415472/rewaya_books/vv3lva552pg8nv9dbejm.webp,1355
Medicine In The Light Of The Quran & Sunnah,Ahmed Taha,9780907461531,Islamic,10,1,English,SALE,"This short book briefly examines the cures provided by the Qur?an and Sunnah for several illnesses, while also highlighting the contribution of Muslim doctors to the development of modern medicine.",TA HA PUBLISHERS LTD,https://res.cloudinary.com/dd3xuuch6/image/upload/v1788415474/rewaya_books/luashicaqxx5bfyvdqll.webp,1356
The Book Of Mosques,Luqman Nagy,9780907461937,Islamic,15,0,English,SALE,"This fully illustrated book takes young readers on an exciting journey to some of the most famous mosques in the Muslim World, and is thus a perfect introduction to the geography and history of Islamic civilisation. This book shows the great beauty and variety of mosques that can still be visited today. Suitable for ages 6 and over.",TA HA PUBLISHERS LTD,https://res.cloudinary.com/dd3xuuch6/image/upload/v1788415476/rewaya_books/isq13rfnwf34uixok5ql.webp,1357
Oddsockosausus,Zanib Mian,9780956419675,Islamic,40,6,English,SALE,"Packed with humour, which will amuse adults and children alike, this read-aloud picture book captures the imagination of a whimsical little boy who tries to make sense of his changing moods and behaviours by thinking of them as his favourite thing ever - dinosaurs! He refers to himself as a Fastosaurus Rex, Whyceratops, Readabookadocus, Tellafibasaurus, Muddyraptor, and many others. He explains why he can be all these different dinosaurs, and that if dinosaurs were still around, they would understand him quite well! A comic tale for dinosaur lovers everywhere!.",MUSLIM CHILDREN BOOKS LTD,https://res.cloudinary.com/dd3xuuch6/image/upload/v1788415477/rewaya_books/rappos1tmguj3y1i2zeg.webp,1358
I Promise,Zanib Mian,9780993564406,Islamic,45,1,English,SALE,"A whimsical girl goes through life seeing one too many broken promises, including a promise from a man to give her the world, so she decides to create a promise of her own?one that can never be broken! Join her on her travels and find out if she can give herself the world! A warm, endearing tale about girl power and the value of a promise, beautifully depicting the diversity of the world!",MUSLIM CHILDREN BOOKS LTD,https://res.cloudinary.com/dd3xuuch6/image/upload/v1788415478/rewaya_books/p2v10v8fgsalvflkfjuo.webp,1359
My Dad's Beard,Zanib Mian,9780956419637,Islamic,90,10,English,SALE,"This book is huge in size and huge in sentiment! It honours the male figures in the family and glorifies the Sunnah of keeping a beard. An adorable little boy personifies his love for his father through his beard, sharing how it looks at different times, makes him even more handsome, and why the whole family love it! Full of fun and fantastic for sharing!",MUSLIM CHILDREN BOOKS LTD,https://res.cloudinary.com/dd3xuuch6/image/upload/v1788415479/rewaya_books/ntc4y2h7eubo0laji432.webp,1360
Migo & Ali Love for the Prophets,Zanib Mian,9780995540606,Islamic,95,1,English,SALE,"This delightful hardback book contains vibrantly illustrated stories of the prophets, from Adam (a) to Muhammad (s). These stories are concise, and told in engaging, child-friendly language. A delightful question and answer session after each story is also unique in its style, depicted as a conversation between the two lovable characters. Ali pretty much asks Migo the questions that will be on your child's mind.",MUSLIM CHILDREN BOOKS LTD,https://res.cloudinary.com/dd3xuuch6/image/upload/v1788415480/rewaya_books/ez7c3qd3lbyzgeoqnzet.webp,1361
30 Hadith For Kids,Zanib Mian,9780995540613,Islamic,55,25,English,SALE,"The language of hadith often goes over children's heads, leaving them uninterested, and unable to retain the information.",MUSLIM CHILDREN BOOKS LTD,https://res.cloudinary.com/dd3xuuch6/image/upload/v1788415481/rewaya_books/tcazbh6vx8qvrge7h2wy.webp,1362
23 Duas For Kids,Zanib Mian,9780995540620,Islamic,60,0,English,SALE,"When asked to make dua, young kids often say that they ""don?t have one,"" or ""don?t know what to ask for."" Also, children often memorize duas from the Quran and Sunnah and try to apply them in their daily lives, without them going beyond the lips, because they haven?t fully grasped the meaning or power of what they are asking for.",MUSLIM CHILDREN BOOKS LTD,https://res.cloudinary.com/dd3xuuch6/image/upload/v1788415482/rewaya_books/wdkxalnruzbkfbyslmld.webp,1363
Eid Maria Migo,Maria Migo,9780995540637,Islamic,90,4,English,SALE,"This warm story follows two young siblings through the day of Eid, from the moment they sight the Eid moon, till they fall asleep exhausted on the sofa. A wonderful book, with vibrant and emotive illustrations, that all the family will enjoy time and time again.",MUSLIM CHILDREN BOOKS LTD,https://res.cloudinary.com/dd3xuuch6/image/upload/v1788415483/rewaya_books/ojpxyyg61foyoedra9f4.webp,1364
The Quran; Translation & Study -Juz 5,Jamal-Un-Nisa Bint Rafai,9781842000083,Islamic,40,8,English,SALE,The fourth volume of this series denys with Surah an-Nisa verses 24 - 176.,TA HA PUBLISHERS LTD,https://res.cloudinary.com/dd3xuuch6/image/upload/v1788415484/rewaya_books/jg4z2ejcqlqcqg32lgs2.webp,1365
Prophets  In The Quran. Vol -3; The Last Prophet,Ahmad Thomson,9781842000144,Islamic,30,2,English,SALE,The fourth volume of this series denys with Surah an-Nisa verses 24 - 176.,TA HA PUBLISHERS LTD,https://res.cloudinary.com/dd3xuuch6/image/upload/v1788415485/rewaya_books/drlf12dv5z0e7fdtayhn.webp,1366
Abu Ayyub Al-Ansari (RA),Sara Saleem,9781842000182,Islamic,15,1,English,SALE,"Abu Ayyub al-Ansari (RA) Translated by Sara Saleem A concise biography of the life of this well-known Companion, who was known for his great love of the Prophet (SAAS). llustrated in colour. Recommended for ages 8 and over.",TA HA PUBLISHERS LTD,https://res.cloudinary.com/dd3xuuch6/image/upload/v1788415487/rewaya_books/ibi7sfiev3q834ln2lth.webp,1367
The Fiqh Of Medicine,Ahmed Abdel Aziz Yacoub,9781842000250,Islamic,60,1,English,SALE,"""This book is based on the author's doctoral thesis, Responses in Islamic Jurisprudence to Developments in Medical Science. It examines some of the most burning issues of the last four decades of the twentieth century. He examines in depth a wide range of legal and moral aspects of responsibility and medical liability within the context of the deen of Islam, with particular reference to: euthanasia, prevention and termination of pregnancy, reproduction and cloning, and transplantation. What are the bases in fiqh that guide medical practitioners in their daily work as they avail themselves of the developments in medical science? Dr. Ahmed Abdel Aziz has provided the medical profession and fuqaha with what may well prove to be a standard reference.""",TA HA PUBLISHERS LTD,https://res.cloudinary.com/dd3xuuch6/image/upload/v1788415488/rewaya_books/wluxssmo5jsyvwrllvom.webp,1368
The Adventures Of Zulqarnain,Shiban Akbar,9781842000366,Islamic,15,0,English,SALE,"?Shiban Akbar Publisher: Ta Ha Publications, London Pages: 16 Binding: Paperback Description from the publisher: A story from the Qur'an, for ages 5-8",TA HA PUBLISHERS LTD,https://res.cloudinary.com/dd3xuuch6/image/upload/v1788415489/rewaya_books/im5mhhnnezq6symhfzy1.webp,1369
